scenario,arm,seed,t_min,burned_cells,j_phys
S4,Test0,109,278.0,1910,0.45982
S4,Test0,109,290.0,1912,0.46261
S4,Test0,109,302.0,1913,0.46428
S4,Test0,109,314.0,1916,0.46759
S4,Test0,109,326.0,1916,0.46922
S4,Test0,109,338.0,1918,0.47092
S4,Test0,109,350.0,1919,0.47259
S4,F5EvAI,108,2.0,10,0.00246
S4,F5EvAI,108,14.0,81,0.0209
S4,F5EvAI,108,26.0,132,0.03695
S4,F5EvAI,108,38.0,146,0.04082
S4,F5EvAI,108,50.0,167,0.0489
S4,F5EvAI,108,62.0,167,0.04892
S4,F5EvAI,108,74.0,183,0.05302
S4,F5EvAI,108,86.0,187,0.0545
S4,F5EvAI,108,98.0,188,0.05469
S4,F5EvAI,108,110.0,190,0.05607
S4,F5EvAI,108,122.0,194,0.05683
S4,F5EvAI,108,134.0,194,0.05683
S4,F5EvAI,108,146.0,196,0.05721
S4,F5EvAI,108,158.0,196,0.05721
S4,F5EvAI,108,170.0,197,0.0574
S4,F5EvAI,108,182.0,197,0.0574
S4,F5EvAI,108,194.0,197,0.0574
S1,F5Ev,109,2.0,4,0.00089
S1,F5Ev,109,14.0,14,0.0031
S1,F5Ev,109,26.0,26,0.00571
S1,F5Ev,109,38.0,51,0.01101
S1,F5Ev,109,50.0,54,0.01164
S1,F5Ev,109,62.0,57,0.01226
S1,F5Ev,109,74.0,57,0.01226
S1,F5Ev,109,86.0,60,0.01288
S1,F5Ev,109,98.0,60,0.01288
S1,F5Ev,109,110.0,60,0.01288
S1,F5EvAI,109,2.0,4,0.00089
S1,F5EvAI,109,14.0,14,0.0031
S1,F5EvAI,109,26.0,30,0.00657
S1,F5EvAI,109,38.0,52,0.01122
S1,F5EvAI,109,50.0,55,0.01184
S1,F5EvAI,109,62.0,57,0.01226
S1,F5EvAI,109,74.0,57,0.01226
S1,F5EvAI,109,86.0,60,0.01288
S1,F5EvAI,109,98.0,60,0.01288
S1,F5EvAI,109,110.0,60,0.01288
S3,F5,109,2.0,11,0.0026
S3,F5,109,14.0,175,0.0464
S3,F5,109,26.0,360,0.0924
S3,F5,109,38.0,371,0.10283
S3,F5,109,50.0,410,0.12374
S3,F5,109,62.0,428,0.12704
S3,F5,109,74.0,434,0.12915
S3,F5,109,86.0,436,0.12944
S3,F5,109,98.0,439,0.12985
S3,F5,109,110.0,442,0.13027
S3,F5,109,122.0,442,0.13027
S3,F5,109,134.0,442,0.13027
S3,F5,109,146.0,442,0.13027
S3,F5,109,158.0,445,0.13068
S3,F5,109,170.0,445,0.13068
S3,F5,109,182.0,446,0.13082
S3,F5,109,194.0,446,0.13082
S5,Test0,109,2.0,21,0.00493
S5,Test0,109,14.0,349,0.10226
S5,Test0,109,26.0,720,0.19835
S5,Test0,109,38.0,884,0.23795
S5,Test0,109,50.0,952,0.25215
S5,Test0,109,62.0,997,0.26139
S5,Test0,109,74.0,1049,0.27251
S5,Test0,109,86.0,1108,0.28501
S5,Test0,109,98.0,1220,0.29901
S5,Test0,109,110.0,1477,0.31977
S5,Test0,109,122.0,1697,0.35903
S5,Test0,109,134.0,1737,0.38294
S5,Test0,109,146.0,1765,0.39356
S5,Test0,109,158.0,1790,0.40459
S5,Test0,109,170.0,1821,0.41823
S5,Test0,109,182.0,1847,0.42744
S5,Test0,109,194.0,1857,0.43258
S5,Test0,109,206.0,1864,0.43731
S5,Test0,109,218.0,1872,0.44205
S5,Test0,109,230.0,1883,0.44693
S5,Test0,109,242.0,1891,0.45113
S5,Test0,109,254.0,1902,0.45441
S5,Test0,109,266.0,1908,0.4575
S5,Test0,109,278.0,1910,0.45982
S5,Test0,109,290.0,1912,0.46261
S5,Test0,109,302.0,1913,0.46428
S5,Test0,109,314.0,1916,0.46759
S5,Test0,109,326.0,1916,0.46922
S5,Test0,109,338.0,1918,0.47092
S5,Test0,109,350.0,1919,0.47259
S5,F5,108,2.0,10,0.00246
S5,F5,108,14.0,81,0.0209
S5,F5,108,26.0,138,0.03818
S5,F5,108,38.0,165,0.0446
S5,F5,108,50.0,184,0.04932
S5,F5,108,62.0,199,0.05505
S5,F5,108,74.0,201,0.05815
S5,F5,108,86.0,202,0.05837
S5,F5,108,98.0,220,0.06271
S5,F5,108,110.0,233,0.06606
S5,F5,108,122.0,235,0.06693
S5,F5,108,134.0,255,0.07247
S5,F5,108,146.0,255,0.07249
S5,F5,108,158.0,255,0.07249
S5,F5,108,170.0,256,0.07266
S5,F5,108,182.0,256,0.07266
S5,F5,108,194.0,258,0.07301
S5,F5,108,206.0,258,0.07301
S5,F5,108,218.0,258,0.07301
S5,F5,108,230.0,258,0.07301
S5,F5,108,242.0,258,0.07301
S5,F5,108,254.0,258,0.07301
S5,F5,108,266.0,258,0.07301
S5,F5,108,278.0,258,0.07301
S5,F5,108,290.0,259,0.07319
S5,F5,108,302.0,259,0.07319
S5,F5,108,314.0,260,0.07336
S5,F5,108,326.0,260,0.07336
S5,F5,108,338.0,260,0.07336
S5,F5,108,350.0,260,0.07336
S5,F5Ev,108,2.0,10,0.00246
S5,F5Ev,108,14.0,81,0.0209
S5,F5Ev,108,26.0,132,0.03695
S5,F5Ev,108,38.0,144,0.04042
S5,F5Ev,108,50.0,165,0.0485
S5,F5Ev,108,62.0,166,0.04872
S5,F5Ev,108,74.0,174,0.0503
S5,F5Ev,108,86.0,185,0.05341
S5,F5Ev,108,98.0,185,0.05343
S5,F5Ev,108,110.0,188,0.054
S5,F5Ev,108,122.0,191,0.05457
S5,F5Ev,108,134.0,192,0.05476
S5,F5Ev,108,146.0,194,0.05514
S5,F5Ev,108,158.0,195,0.05533
S5,F5Ev,108,170.0,197,0.05571
S5,F5Ev,108,182.0,202,0.05664
S5,F5Ev,108,194.0,204,0.05702
S1,F5Ev,108,2.0,4,0.00087
S1,F5Ev,108,14.0,40,0.00851
S1,F5Ev,108,26.0,106,0.02164
S1,F5Ev,108,38.0,305,0.05551
S1,F5Ev,108,50.0,459,0.07706
S1,F5Ev,108,62.0,693,0.10408
S1,F5Ev,108,74.0,919,0.12674
S1,F5Ev,108,86.0,1054,0.13763
S1,F5Ev,108,98.0,1155,0.14506
S1,F5Ev,108,110.0,1234,0.15345
S1,F5Ev,108,122.0,1296,0.15751
S1,F5Ev,108,134.0,1396,0.16812
S1,F5Ev,108,146.0,1434,0.1704
S1,F5Ev,108,158.0,1493,0.18264
S1,F5Ev,108,170.0,1554,0.21865
S1,F5Ev,108,182.0,1597,0.22715
S1,F5Ev,108,194.0,1645,0.24301
S1,F5Ev,108,206.0,1688,0.2512
S1,F5Ev,108,218.0,1708,0.25375
S1,F5Ev,108,230.0,1734,0.25504
S1,F5Ev,108,242.0,1747,0.25715
S1,F5Ev,108,254.0,1772,0.25834
S1,F5Ev,108,266.0,1776,0.25857
S1,F5Ev,108,278.0,1783,0.25891
S1,F5Ev,108,290.0,1795,0.26392
S1,F5Ev,108,302.0,1812,0.27066
S1,F5Ev,108,314.0,1815,0.27528
S1,F5Ev,108,326.0,1827,0.28178
S1,F5Ev,108,338.0,1839,0.28681
S1,F5Ev,108,350.0,1849,0.29026
S2,F5Ev,108,2.0,13,0.00281
S2,F5Ev,108,14.0,158,0.03127
S2,F5Ev,108,26.0,332,0.05955
S2,F5Ev,108,38.0,794,0.11406
S2,F5Ev,108,50.0,1041,0.13663
S2,F5Ev,108,62.0,1186,0.15018
S2,F5Ev,108,74.0,1291,0.16161
S2,F5Ev,108,86.0,1417,0.17233
S2,F5Ev,108,98.0,1509,0.20083
S2,F5Ev,108,110.0,1649,0.2351
S2,F5Ev,108,122.0,1766,0.28946
S2,F5Ev,108,134.0,1823,0.32224
S2,F5Ev,108,146.0,1864,0.3425
S2,F5Ev,108,158.0,1914,0.36227
S2,F5Ev,108,170.0,2015,0.38278
S2,F5Ev,108,182.0,2071,0.39687
S2,F5Ev,108,194.0,2255,0.40884
S2,F5Ev,108,206.0,2438,0.41953
S2,F5Ev,108,218.0,2495,0.42824
S2,F5Ev,108,230.0,2537,0.43791
S2,F5Ev,108,242.0,2564,0.44268
S2,F5Ev,108,254.0,2597,0.44906
S2,F5Ev,108,266.0,2626,0.45236
S2,F5Ev,108,278.0,2667,0.45893
S2,F5Ev,108,290.0,2692,0.46353
S2,F5Ev,108,302.0,2740,0.46583
S2,F5Ev,108,314.0,2761,0.46731
S2,F5Ev,108,326.0,2772,0.46993
S2,F5Ev,108,338.0,2783,0.47109
S2,F5Ev,108,350.0,2794,0.47221
S5,F5EvAI,108,2.0,10,0.00246
S5,F5EvAI,108,14.0,81,0.0209
S5,F5EvAI,108,26.0,135,0.03756
S5,F5EvAI,108,38.0,146,0.04083
S5,F5EvAI,108,50.0,170,0.04949
S5,F5EvAI,108,62.0,171,0.04971
S5,F5EvAI,108,74.0,179,0.05127
S5,F5EvAI,108,86.0,190,0.05437
S5,F5EvAI,108,98.0,197,0.05671
S5,F5EvAI,108,110.0,211,0.06032
S5,F5EvAI,108,122.0,222,0.06383
S5,F5EvAI,108,134.0,225,0.06439
S5,F5EvAI,108,146.0,226,0.06457
S5,F5EvAI,108,158.0,229,0.06561
S5,F5EvAI,108,170.0,231,0.06598
S5,F5EvAI,108,182.0,231,0.06598
S5,F5EvAI,108,194.0,231,0.06598
S1,F5EvAI,108,2.0,4,0.00087
S1,F5EvAI,108,14.0,40,0.00851
S1,F5EvAI,108,26.0,109,0.02222
S1,F5EvAI,108,38.0,326,0.05866
S1,F5EvAI,108,50.0,432,0.07353
S1,F5EvAI,108,62.0,572,0.09086
S1,F5EvAI,108,74.0,773,0.11205
S1,F5EvAI,108,86.0,1004,0.13225
S1,F5EvAI,108,98.0,1107,0.14012
S1,F5EvAI,108,110.0,1209,0.14732
S1,F5EvAI,108,122.0,1293,0.15286
S1,F5EvAI,108,134.0,1328,0.17319
S1,F5EvAI,108,146.0,1357,0.17521
S1,F5EvAI,108,158.0,1405,0.1879
S1,F5EvAI,108,170.0,1504,0.23233
S1,F5EvAI,108,182.0,1519,0.24396
S1,F5EvAI,108,194.0,1553,0.25114
S1,F5EvAI,108,206.0,1579,0.25853
S1,F5EvAI,108,218.0,1604,0.25988
S1,F5EvAI,108,230.0,1619,0.26067
S1,F5EvAI,108,242.0,1639,0.26317
S1,F5EvAI,108,254.0,1665,0.26451
S1,F5EvAI,108,266.0,1675,0.26503
S1,F5EvAI,108,278.0,1698,0.26765
S1,F5EvAI,108,290.0,1731,0.26926
S1,F5EvAI,108,302.0,1746,0.27
S1,F5EvAI,108,314.0,1756,0.27048
S1,F5EvAI,108,326.0,1767,0.27099
S1,F5EvAI,108,338.0,1775,0.27137
S1,F5EvAI,108,350.0,1783,0.27176
S1,Test0,110,2.0,4,0.00086
S1,Test0,110,14.0,8,0.00172
S1,Test0,110,26.0,23,0.00489
S1,Test0,110,38.0,56,0.01167
S1,Test0,110,50.0,108,0.02179
S1,Test0,110,62.0,178,0.03446
S1,Test0,110,74.0,230,0.04322
S1,Test0,110,86.0,315,0.05648
S1,Test0,110,98.0,431,0.07274
S1,Test0,110,110.0,669,0.10077
S1,Test0,110,122.0,895,0.12232
S1,Test0,110,134.0,1081,0.13727
S1,Test0,110,146.0,1317,0.18673
S1,Test0,110,158.0,1449,0.23786
S1,Test0,110,170.0,1535,0.2571
S1,Test0,110,182.0,1642,0.28471
S1,Test0,110,194.0,1817,0.30995
S1,Test0,110,206.0,2019,0.3247
S1,Test0,110,218.0,2257,0.34631
S1,Test0,110,230.0,2388,0.35366
S1,Test0,110,242.0,2466,0.36804
S1,Test0,110,254.0,2559,0.37364
S1,Test0,110,266.0,2675,0.37827
S1,Test0,110,278.0,2721,0.38076
S1,Test0,110,290.0,2778,0.38353
S1,Test0,110,302.0,2855,0.41155
S1,Test0,110,314.0,2884,0.42825
S1,Test0,110,326.0,2914,0.45239
S1,Test0,110,338.0,2929,0.47061
S1,Test0,110,350.0,2939,0.4844
S2,Test0,110,2.0,8,0.00172
S2,Test0,110,14.0,40,0.00842
S2,Test0,110,26.0,99,0.02009
S2,Test0,110,38.0,221,0.04174
S2,Test0,110,50.0,391,0.06736
S2,Test0,110,62.0,563,0.08907
S2,Test0,110,74.0,748,0.11458
S2,Test0,110,86.0,964,0.17051
S2,Test0,110,98.0,1173,0.24736
S2,Test0,110,110.0,1341,0.28497
S2,Test0,110,122.0,1445,0.30838
S2,Test0,110,134.0,1584,0.32749
S2,Test0,110,146.0,1719,0.33779
S2,Test0,110,158.0,1851,0.3459
S2,Test0,110,170.0,2021,0.35476
S2,Test0,110,182.0,2199,0.36307
S2,Test0,110,194.0,2317,0.3686
S2,Test0,110,206.0,2419,0.37332
S2,Test0,110,218.0,2535,0.37828
S2,Test0,110,230.0,2669,0.38356
S2,Test0,110,242.0,2716,0.38617
S2,Test0,110,254.0,2781,0.39215
S2,Test0,110,266.0,2857,0.42171
S2,Test0,110,278.0,2880,0.43548
S2,Test0,110,290.0,2911,0.45832
S2,Test0,110,302.0,2928,0.47669
S2,Test0,110,314.0,2938,0.48912
S2,Test0,110,326.0,2952,0.50224
S2,Test0,110,338.0,2984,0.54491
S2,Test0,110,350.0,3055,0.56089
S1,F5,109,2.0,4,0.00089
S1,F5,109,14.0,14,0.0031
S1,F5,109,26.0,30,0.00657
S1,F5,109,38.0,52,0.01122
S1,F5,109,50.0,55,0.01184
S1,F5,109,62.0,55,0.01184
S1,F5,109,74.0,55,0.01184
S1,F5,109,86.0,58,0.01247
S1,F5,109,98.0,58,0.01247
S1,F5,109,110.0,61,0.01308
S1,F5,109,122.0,64,0.0137
S1,F5,109,134.0,65,0.01391
S1,F5,109,146.0,66,0.01411
S1,F5,109,158.0,66,0.01411
S1,F5,109,170.0,66,0.01411
S1,F5,109,182.0,66,0.01411
S1,F5,109,194.0,66,0.01411
S1,F5,109,206.0,66,0.01411
S1,F5,109,218.0,66,0.01411
S1,F5,109,230.0,66,0.01411
S1,F5,109,242.0,66,0.01411
S1,F5,109,254.0,66,0.01411
S1,F5,109,266.0,66,0.01411
S1,F5,109,278.0,68,0.01452
S1,F5,109,290.0,68,0.01452
S1,F5,109,302.0,71,0.01513
S1,F5,109,314.0,96,0.02014
S1,F5,109,326.0,106,0.0221
S1,F5,109,338.0,114,0.02365
S1,F5,109,350.0,115,0.02384
S3,F5Ev,109,2.0,11,0.0026
S3,F5Ev,109,14.0,175,0.0464
S3,F5Ev,109,26.0,360,0.0924
S3,F5Ev,109,38.0,364,0.09525
S3,F5Ev,109,50.0,396,0.10624
S3,F5Ev,109,62.0,413,0.10935
S3,F5Ev,109,74.0,428,0.11845
S3,F5Ev,109,86.0,430,0.11877
S3,F5Ev,109,98.0,433,0.11919
S3,F5Ev,109,110.0,436,0.1196
S3,F5Ev,109,122.0,436,0.1196
S3,F5Ev,109,134.0,436,0.1196
S3,F5Ev,109,146.0,436,0.1196
S3,F5Ev,109,158.0,439,0.12002
S3,F5Ev,109,170.0,439,0.12002
S3,F5Ev,109,182.0,442,0.12361
S3,F5Ev,109,194.0,442,0.12365
S3,Test0,110,2.0,4,0.00095
S3,Test0,110,14.0,11,0.0026
S3,Test0,110,26.0,40,0.00926
S3,Test0,110,38.0,110,0.02661
S3,Test0,110,50.0,192,0.05747
S3,Test0,110,62.0,266,0.08462
S3,Test0,110,74.0,324,0.10616
S3,Test0,110,86.0,395,0.12519
S3,Test0,110,98.0,595,0.15779
S3,Test0,110,110.0,806,0.19203
S3,Test0,110,122.0,882,0.2058
S3,Test0,110,134.0,942,0.2172
S3,Test0,110,146.0,1025,0.23468
S3,Test0,110,158.0,1125,0.2535
S3,Test0,110,170.0,1221,0.27326
S3,Test0,110,182.0,1342,0.29198
S3,Test0,110,194.0,1392,0.30095
S3,Test0,110,206.0,1444,0.31389
S3,Test0,110,218.0,1481,0.322
S3,Test0,110,230.0,1510,0.32941
S3,Test0,110,242.0,1539,0.33837
S3,Test0,110,254.0,1564,0.34366
S3,Test0,110,266.0,1582,0.35063
S3,Test0,110,278.0,1593,0.35696
S3,Test0,110,290.0,1606,0.36416
S3,Test0,110,302.0,1609,0.36771
S3,Test0,110,314.0,1621,0.37447
S3,Test0,110,326.0,1632,0.37995
S3,Test0,110,338.0,1665,0.39162
S3,Test0,110,350.0,1684,0.39529
S2,F5EvAI,108,2.0,13,0.00281
S2,F5EvAI,108,14.0,158,0.03127
S2,F5EvAI,108,26.0,338,0.06043
S2,F5EvAI,108,38.0,753,0.11011
S2,F5EvAI,108,50.0,1006,0.13389
S2,F5EvAI,108,62.0,1125,0.14587
S2,F5EvAI,108,74.0,1223,0.15419
S2,F5EvAI,108,86.0,1373,0.16968
S2,F5EvAI,108,98.0,1543,0.18242
S2,F5EvAI,108,110.0,1739,0.23242
S2,F5EvAI,108,122.0,1852,0.2937
S2,F5EvAI,108,134.0,1965,0.33081
S2,F5EvAI,108,146.0,2022,0.3597
S2,F5EvAI,108,158.0,2072,0.37265
S2,F5EvAI,108,170.0,2171,0.37939
S2,F5EvAI,108,182.0,2212,0.38748
S2,F5EvAI,108,194.0,2229,0.39371
S2,F5EvAI,108,206.0,2241,0.39706
S2,F5EvAI,108,218.0,2254,0.40933
S2,F5EvAI,108,230.0,2263,0.41413
S2,F5EvAI,108,242.0,2277,0.41909
S2,F5EvAI,108,254.0,2289,0.42395
S2,F5EvAI,108,266.0,2293,0.42707
S2,F5EvAI,108,278.0,2316,0.43381
S2,F5EvAI,108,290.0,2544,0.44718
S2,F5EvAI,108,302.0,2639,0.45451
S2,F5EvAI,108,314.0,2684,0.45734
S2,F5EvAI,108,326.0,2719,0.45984
S2,F5EvAI,108,338.0,2749,0.46218
S2,F5EvAI,108,350.0,2777,0.46446
S2,F5,109,2.0,18,0.00397
S2,F5,109,14.0,133,0.02727
S2,F5,109,26.0,309,0.05716
S2,F5,109,38.0,575,0.09268
S2,F5,109,50.0,631,0.09903
S2,F5,109,62.0,677,0.10399
S2,F5,109,74.0,824,0.11854
S2,F5,109,86.0,1024,0.16023
S2,F5,109,98.0,1122,0.17585
S2,F5,109,110.0,1209,0.18957
S2,F5,109,122.0,1304,0.19856
S2,F5,109,134.0,1420,0.21097
S2,F5,109,146.0,1504,0.24118
S2,F5,109,158.0,1567,0.25552
S2,F5,109,170.0,1629,0.27231
S2,F5,109,182.0,1676,0.2803
S2,F5,109,194.0,1741,0.29706
S2,F5,109,206.0,1847,0.31879
S2,F5,109,218.0,1941,0.32472
S2,F5,109,230.0,1982,0.32821
S2,F5,109,242.0,2039,0.33754
S2,F5,109,254.0,2111,0.35139
S2,F5,109,266.0,2204,0.3606
S2,F5,109,278.0,2467,0.39125
S2,F5,109,290.0,2591,0.40372
S2,F5,109,302.0,2684,0.42833
S2,F5,109,314.0,2735,0.43597
S2,F5,109,326.0,2772,0.4431
S2,F5,109,338.0,2811,0.4477
S2,F5,109,350.0,2840,0.45118
S3,F5EvAI,109,2.0,11,0.0026
S3,F5EvAI,109,14.0,175,0.0464
S3,F5EvAI,109,26.0,360,0.0924
S3,F5EvAI,109,38.0,364,0.09525
S3,F5EvAI,109,50.0,395,0.1061
S3,F5EvAI,109,62.0,412,0.10921
S3,F5EvAI,109,74.0,428,0.11845
S3,F5EvAI,109,86.0,430,0.11877
S3,F5EvAI,109,98.0,433,0.11919
S3,F5EvAI,109,110.0,436,0.1196
S3,F5EvAI,109,122.0,436,0.1196
S3,F5EvAI,109,134.0,436,0.1196
S3,F5EvAI,109,146.0,436,0.1196
S3,F5EvAI,109,158.0,439,0.12002
S3,F5EvAI,109,170.0,439,0.12002
S3,F5EvAI,109,182.0,442,0.12361
S3,F5EvAI,109,194.0,442,0.12365
S4,F5Ev,109,2.0,21,0.00493
S4,F5Ev,109,14.0,315,0.0843
S4,F5Ev,109,26.0,512,0.13294
S4,F5Ev,109,38.0,548,0.14837
S4,F5Ev,109,50.0,594,0.17185
S4,F5Ev,109,62.0,615,0.17507
S4,F5Ev,109,74.0,621,0.17704
S4,F5Ev,109,86.0,624,0.1774
S4,F5Ev,109,98.0,630,0.17808
S4,F5Ev,109,110.0,633,0.17842
S4,F5Ev,109,122.0,639,0.18107
S4,F5Ev,109,134.0,639,0.18107
S4,F5Ev,109,146.0,639,0.18107
S4,F5Ev,109,158.0,643,0.18152
S4,F5Ev,109,170.0,644,0.18163
S4,F5Ev,109,182.0,644,0.18163
S4,F5EvAI,109,2.0,21,0.00493
S4,F5EvAI,109,14.0,315,0.0843
S4,F5EvAI,109,26.0,512,0.13294
S4,F5EvAI,109,38.0,548,0.14837
S4,F5EvAI,109,50.0,596,0.17406
S4,F5EvAI,109,62.0,618,0.17866
S4,F5EvAI,109,74.0,629,0.18045
S4,F5EvAI,109,86.0,632,0.1808
S4,F5EvAI,109,98.0,639,0.18159
S4,F5EvAI,109,110.0,642,0.18193
S4,F5EvAI,109,122.0,647,0.18248
S4,F5EvAI,109,134.0,647,0.18248
S4,F5EvAI,109,146.0,648,0.1826
S4,F5,109,2.0,21,0.00493
S4,F5,109,14.0,315,0.0843
S4,F5,109,26.0,513,0.13641
S4,F5,109,38.0,548,0.15298
S4,F5,109,50.0,588,0.17421
S4,F5,109,62.0,608,0.1774
S4,F5,109,74.0,614,0.17818
S4,F5,109,86.0,633,0.18198
S4,F5,109,98.0,648,0.18668
S4,F5,109,110.0,654,0.18944
S4,F5,109,122.0,655,0.19165
S4,F5,109,134.0,657,0.19293
S4,F5,109,146.0,658,0.19307
S4,F5,109,158.0,666,0.195
S4,F5,109,170.0,666,0.19503
S4,F5,109,182.0,667,0.19516
S4,F5,109,194.0,667,0.19518
S4,F5,109,206.0,667,0.19521
S4,F5,109,218.0,668,0.19534
S4,F5,109,230.0,669,0.19754
S4,F5,109,242.0,669,0.19757
S4,F5,109,254.0,669,0.19759
S4,F5,109,266.0,669,0.19761
S4,F5,109,278.0,671,0.19889
S4,F5,109,290.0,672,0.19954
S4,F5,109,302.0,672,0.19956
S4,F5,109,314.0,672,0.19957
S4,F5,109,326.0,672,0.19958
S4,F5,109,338.0,673,0.20095
S4,F5,109,350.0,674,0.20159
S5,F5Ev,109,2.0,21,0.00493
S5,F5Ev,109,14.0,318,0.08529
S5,F5Ev,109,26.0,517,0.13192
S5,F5Ev,109,38.0,547,0.14596
S5,F5Ev,109,50.0,597,0.17093
S5,F5Ev,109,62.0,618,0.17468
S5,F5Ev,109,74.0,625,0.17676
S5,F5Ev,109,86.0,629,0.17848
S5,F5Ev,109,98.0,635,0.17916
S5,F5Ev,109,110.0,639,0.1796
S5,F5Ev,109,122.0,643,0.18005
S5,F5Ev,109,134.0,643,0.18005
S5,F5Ev,109,146.0,644,0.18017
S4,Test0,110,2.0,16,0.00377
S4,Test0,110,14.0,154,0.04331
S4,Test0,110,26.0,370,0.10298
S4,Test0,110,38.0,532,0.14941
S4,Test0,110,50.0,715,0.20088
S4,Test0,110,62.0,862,0.2374
S4,Test0,110,74.0,976,0.26147
S4,Test0,110,86.0,1120,0.29147
S4,Test0,110,98.0,1357,0.32626
S4,Test0,110,110.0,1621,0.37369
S4,Test0,110,122.0,1842,0.40404
S4,Test0,110,134.0,1951,0.42414
S4,Test0,110,146.0,2088,0.44799
S4,Test0,110,158.0,2313,0.4733
S4,Test0,110,170.0,2413,0.49316
S4,Test0,110,182.0,2468,0.50813
S4,Test0,110,194.0,2517,0.52797
S4,Test0,110,206.0,2555,0.53651
S4,Test0,110,218.0,2578,0.54317
S4,Test0,110,230.0,2613,0.55706
S4,Test0,110,242.0,2686,0.57112
S4,Test0,110,254.0,2722,0.58023
S4,Test0,110,266.0,2754,0.58711
S4,Test0,110,278.0,2768,0.59125
S4,Test0,110,290.0,2770,0.5941
S4,Test0,110,302.0,2772,0.59684
S4,Test0,110,314.0,2772,0.59946
S4,Test0,110,326.0,2772,0.60205
S4,Test0,110,338.0,2772,0.60461
S4,Test0,110,350.0,2772,0.60715
S5,Test0,110,2.0,16,0.00377
S5,Test0,110,14.0,154,0.04331
S5,Test0,110,26.0,370,0.10298
S5,Test0,110,38.0,532,0.14941
S5,Test0,110,50.0,715,0.20088
S5,Test0,110,62.0,862,0.2374
S5,Test0,110,74.0,976,0.26147
S5,Test0,110,86.0,1120,0.29147
S5,Test0,110,98.0,1357,0.32626
S5,Test0,110,110.0,1621,0.37369
S5,Test0,110,122.0,1842,0.40404
S5,Test0,110,134.0,1951,0.42414
S5,Test0,110,146.0,2088,0.44799
S5,Test0,110,158.0,2313,0.4733
S5,Test0,110,170.0,2413,0.49316
S5,Test0,110,182.0,2468,0.50813
S5,Test0,110,194.0,2517,0.52797
S5,Test0,110,206.0,2555,0.53651
S5,Test0,110,218.0,2578,0.54317
S5,Test0,110,230.0,2613,0.55706
S5,Test0,110,242.0,2686,0.57112
S5,Test0,110,254.0,2722,0.58023
S5,Test0,110,266.0,2754,0.58711
S5,Test0,110,278.0,2768,0.59125
S5,Test0,110,290.0,2770,0.5941
S5,Test0,110,302.0,2772,0.59684
S5,Test0,110,314.0,2772,0.59946
S5,Test0,110,326.0,2772,0.60205
S5,Test0,110,338.0,2772,0.60461
S5,Test0,110,350.0,2772,0.60715
S5,F5,109,2.0,21,0.00493
S5,F5,109,14.0,319,0.08545
S5,F5,109,26.0,518,0.12976
S5,F5,109,38.0,544,0.1433
S5,F5,109,50.0,583,0.1644
S5,F5,109,62.0,602,0.16874
S5,F5,109,74.0,618,0.17392
S5,F5,109,86.0,620,0.17418
S5,F5,109,98.0,623,0.17454
S5,F5,109,110.0,626,0.17489
S5,F5,109,122.0,626,0.1749
S5,F5,109,134.0,626,0.17491
S5,F5,109,146.0,626,0.17492
S5,F5,109,158.0,629,0.17527
S5,F5,109,170.0,629,0.17528
S5,F5,109,182.0,630,0.1754
S5,F5,109,194.0,630,0.17541
S5,F5,109,206.0,630,0.17541
S5,F5,109,218.0,630,0.17542
S5,F5,109,230.0,633,0.17629
S5,F5,109,242.0,633,0.1763
S5,F5,109,254.0,633,0.17631
S5,F5,109,266.0,633,0.17632
S5,F5,109,278.0,633,0.17633
S5,F5,109,290.0,633,0.17633
S5,F5,109,302.0,633,0.17633
S5,F5,109,314.0,633,0.17634
S5,F5,109,326.0,633,0.17634
S5,F5,109,338.0,635,0.17656
S5,F5,109,350.0,635,0.17656
S5,F5EvAI,109,2.0,21,0.00493
S5,F5EvAI,109,14.0,319,0.08545
S5,F5EvAI,109,26.0,518,0.12976
S5,F5EvAI,109,38.0,548,0.1438
S5,F5EvAI,109,50.0,595,0.17205
S5,F5EvAI,109,62.0,615,0.17571
S5,F5EvAI,109,74.0,621,0.17769
S5,F5EvAI,109,86.0,627,0.18119
S5,F5EvAI,109,98.0,633,0.18189
S5,F5EvAI,109,110.0,636,0.18223
S5,F5EvAI,109,122.0,638,0.18297
S5,F5EvAI,109,134.0,638,0.18297
S5,F5EvAI,109,146.0,638,0.18297
S5,F5EvAI,109,158.0,641,0.18331
S5,F5EvAI,109,170.0,641,0.18331
S5,F5EvAI,109,182.0,643,0.18353
S5,F5EvAI,109,194.0,643,0.18353
S1,F5,110,2.0,4,0.00086
S1,F5,110,14.0,8,0.00172
S1,F5,110,26.0,18,0.00384
S1,F5,110,38.0,38,0.00801
S1,F5,110,50.0,62,0.01287
S1,F5,110,62.0,80,0.01642
S1,F5,110,74.0,88,0.01797
S1,F5,110,86.0,96,0.01951
S1,F5,110,98.0,111,0.02236
S1,F5,110,110.0,128,0.02552
S1,F5,110,122.0,142,0.02807
S1,F5,110,134.0,155,0.03041
S1,F5,110,146.0,217,0.04108
S1,F5,110,158.0,306,0.05514
S1,F5,110,170.0,350,0.0616
S1,F5,110,182.0,375,0.06514
S1,F5,110,194.0,404,0.06913
S1,F5,110,206.0,414,0.07048
S1,F5,110,218.0,419,0.07115
S1,F5,110,230.0,441,0.07406
S1,F5,110,242.0,456,0.076
