scenario,arm,seed,t_min,burned_cells,j_phys
S1,Test0,217,614.0,3029,0.64681
S1,Test0,217,626.0,3029,0.64705
S1,Test0,217,638.0,3029,0.64725
S1,Test0,217,650.0,3029,0.64743
S1,Test0,217,662.0,3029,0.64759
S1,Test0,217,674.0,3029,0.64772
S1,Test0,217,686.0,3029,0.64783
S1,Test0,217,698.0,3029,0.64792
S1,Test0,217,710.0,3029,0.64801
S5,F5EvAI,216,2.0,12,0.00269
S5,F5EvAI,216,14.0,183,0.03677
S5,F5EvAI,216,26.0,416,0.08727
S5,F5EvAI,216,38.0,491,0.10826
S5,F5EvAI,216,50.0,541,0.12394
S5,F5EvAI,216,62.0,575,0.1332
S5,F5EvAI,216,74.0,602,0.13712
S5,F5EvAI,216,86.0,704,0.15776
S5,F5EvAI,216,98.0,789,0.17303
S5,F5EvAI,216,110.0,867,0.18892
S5,F5EvAI,216,122.0,900,0.19304
S5,F5EvAI,216,134.0,911,0.19458
S5,F5EvAI,216,146.0,919,0.19639
S5,F5EvAI,216,158.0,929,0.19781
S5,F5EvAI,216,170.0,937,0.20098
S5,F5EvAI,216,182.0,945,0.20166
S5,F5EvAI,216,194.0,957,0.20266
S5,F5EvAI,216,206.0,967,0.20405
S5,F5EvAI,216,218.0,974,0.20463
S5,F5EvAI,216,230.0,985,0.20552
S5,F5EvAI,216,242.0,992,0.20721
S5,F5EvAI,216,254.0,1002,0.20914
S5,F5EvAI,216,266.0,1010,0.20978
S5,F5EvAI,216,278.0,1017,0.21201
S5,F5EvAI,216,290.0,1030,0.21304
S5,F5EvAI,216,302.0,1034,0.21335
S5,F5EvAI,216,314.0,1041,0.2139
S5,F5EvAI,216,326.0,1048,0.21611
S5,F5EvAI,216,338.0,1057,0.21737
S5,F5EvAI,216,350.0,1064,0.2179
S5,F5EvAI,216,362.0,1066,0.21805
S5,F5EvAI,216,374.0,1071,0.21843
S5,F5EvAI,216,386.0,1081,0.22086
S5,F5EvAI,216,398.0,1087,0.22188
S5,F5EvAI,216,410.0,1090,0.22211
S5,F5EvAI,216,422.0,1095,0.22248
S5,F5EvAI,216,434.0,1103,0.22308
S5,F5EvAI,216,446.0,1107,0.22337
S5,F5EvAI,216,458.0,1111,0.22367
S5,F5EvAI,216,470.0,1115,0.22452
S5,F5EvAI,216,482.0,1121,0.22496
S5,F5EvAI,216,494.0,1127,0.2254
S5,F5EvAI,216,506.0,1130,0.22562
S5,F5EvAI,216,518.0,1135,0.22598
S5,F5EvAI,216,530.0,1140,0.22634
S5,F5EvAI,216,542.0,1147,0.22684
S5,F5EvAI,216,554.0,1149,0.22698
S5,F5EvAI,216,566.0,1157,0.22755
S5,F5EvAI,216,578.0,1157,0.22755
S5,F5EvAI,216,590.0,1168,0.22833
S5,F5EvAI,216,602.0,1174,0.22875
S5,F5EvAI,216,614.0,1175,0.22882
S5,F5EvAI,216,626.0,1179,0.2291
S5,F5EvAI,216,638.0,1182,0.22931
S5,F5EvAI,216,650.0,1184,0.22945
S5,F5EvAI,216,662.0,1188,0.22973
S5,F5EvAI,216,674.0,1192,0.23001
S5,F5EvAI,216,686.0,1194,0.23014
S5,F5EvAI,216,698.0,1198,0.23042
S5,F5EvAI,216,710.0,1199,0.23049
S1,F5,217,2.0,4,0.00088
S1,F5,217,14.0,27,0.00584
S1,F5,217,26.0,86,0.01791
S1,F5,217,38.0,133,0.02691
S1,F5,217,50.0,162,0.03221
S1,F5,217,62.0,287,0.0531
S1,F5,217,74.0,526,0.08593
S1,F5,217,86.0,563,0.09033
S1,F5,217,98.0,600,0.09459
S1,F5,217,110.0,733,0.10871
S1,F5,217,122.0,737,0.10911
S1,F5,217,134.0,756,0.11099
S1,F5,217,146.0,806,0.11578
S1,F5,217,158.0,842,0.1191
S1,F5,217,170.0,855,0.12028
S1,F5,217,182.0,861,0.12082
S1,F5,217,194.0,887,0.12312
S1,F5,217,206.0,945,0.12807
S1,F5,217,218.0,974,0.13047
S1,F5,217,230.0,1022,0.13431
S1,F5,217,242.0,1027,0.1347
S1,F5,217,254.0,1153,0.14408
S1,F5,217,266.0,1154,0.14415
S1,F5,217,278.0,1155,0.14422
S1,F5,217,290.0,1171,0.14535
S1,F5,217,302.0,1203,0.14756
S1,F5,217,314.0,1208,0.1479
S1,F5,217,326.0,1218,0.14858
S1,F5,217,338.0,1225,0.14905
S1,F5,217,350.0,1230,0.14939
S1,F5,217,362.0,1237,0.14986
S1,F5,217,374.0,1241,0.15012
S1,F5,217,386.0,1243,0.15026
S1,F5,217,398.0,1248,0.15059
S1,F5,217,410.0,1258,0.15125
S1,F5,217,422.0,1259,0.15131
S1,F5,217,434.0,1259,0.15131
S1,F5,217,446.0,1272,0.15216
S1,F5,217,458.0,1273,0.15223
S1,F5,217,470.0,1273,0.15223
S1,F5,217,482.0,1273,0.15223
S1,F5,217,494.0,1281,0.15275
S1,F5,217,506.0,1281,0.15275
S1,F5,217,518.0,1284,0.15294
S1,F5,217,530.0,1284,0.15294
S1,F5,217,542.0,1284,0.15294
S1,F5,217,554.0,1286,0.15307
S1,F5,217,566.0,1287,0.15313
S1,F5,217,578.0,1293,0.15352
S1,F5,217,590.0,1301,0.15403
S1,F5,217,602.0,1304,0.15422
S1,F5,217,614.0,1305,0.15428
S1,F5,217,626.0,1310,0.1546
S1,F5,217,638.0,1312,0.15473
S1,F5,217,650.0,1325,0.15554
S1,F5,217,662.0,1326,0.15561
S1,F5,217,674.0,1328,0.15573
S1,F5,217,686.0,1335,0.15617
S1,F5,217,698.0,1342,0.1566
S1,F5,217,710.0,1359,0.15765
S1,F5Ev,217,2.0,4,0.00088
S1,F5Ev,217,14.0,27,0.00584
S1,F5Ev,217,26.0,85,0.01771
S1,F5Ev,217,38.0,121,0.02466
S1,F5Ev,217,50.0,150,0.03004
S1,F5Ev,217,62.0,315,0.05739
S1,F5Ev,217,74.0,548,0.08857
S1,F5Ev,217,86.0,576,0.09184
S1,F5Ev,217,98.0,586,0.09299
S1,F5Ev,217,110.0,596,0.09413
S1,F5Ev,217,122.0,710,0.10639
S1,F5Ev,217,134.0,711,0.10649
S1,F5Ev,217,146.0,716,0.107
S1,F5Ev,217,158.0,749,0.1103
S1,F5Ev,217,170.0,770,0.11235
S1,F5Ev,217,182.0,781,0.11341
S1,F5Ev,217,194.0,796,0.11484
S1,F5Ev,217,206.0,804,0.11559
S1,F5Ev,217,218.0,809,0.11606
S1,F5Ev,217,230.0,813,0.11643
S1,F5Ev,217,242.0,837,0.11865
S1,F5Ev,217,254.0,882,0.12268
S1,F5Ev,217,266.0,921,0.12605
S1,F5Ev,217,278.0,933,0.12707
S1,F5Ev,217,290.0,957,0.12907
S1,F5Ev,217,302.0,965,0.12973
S1,F5Ev,217,314.0,976,0.13063
S1,F5Ev,217,326.0,1004,0.13288
S1,F5Ev,217,338.0,1038,0.13555
S1,F5Ev,217,350.0,1053,0.13671
S1,F5Ev,217,362.0,1061,0.13732
S1,F5Ev,217,374.0,1120,0.14171
S1,F5Ev,217,386.0,1336,0.17724
S1,F5Ev,217,398.0,1490,0.19639
S1,F5Ev,217,410.0,1616,0.20758
S1,F5Ev,217,422.0,1749,0.21839
S1,F5Ev,217,434.0,1819,0.22306
S1,F5Ev,217,446.0,1870,0.23659
S1,F5Ev,217,458.0,1909,0.244
S1,F5Ev,217,470.0,1929,0.24634
S1,F5Ev,217,482.0,1955,0.24886
S1,F5Ev,217,494.0,1974,0.2525
S1,F5Ev,217,506.0,1997,0.25347
S1,F5Ev,217,518.0,2022,0.2559
S1,F5Ev,217,530.0,2051,0.25707
S1,F5Ev,217,542.0,2092,0.2587
S1,F5Ev,217,554.0,2112,0.26088
S1,F5Ev,217,566.0,2139,0.2619
S1,F5Ev,217,578.0,2167,0.26296
S1,F5Ev,217,590.0,2178,0.26338
S1,F5Ev,217,602.0,2185,0.26365
S1,F5Ev,217,614.0,2192,0.26391
S1,F5Ev,217,626.0,2199,0.26417
S1,F5Ev,217,638.0,2201,0.26565
S1,F5Ev,217,650.0,2204,0.26576
S1,F5Ev,217,662.0,2206,0.26583
S1,F5Ev,217,674.0,2208,0.26591
S1,F5Ev,217,686.0,2213,0.26609
S1,F5Ev,217,698.0,2218,0.26907
S1,F5Ev,217,710.0,2218,0.26907
S2,Test0,217,2.0,8,0.00175
S2,Test0,217,14.0,45,0.00962
S2,Test0,217,26.0,127,0.02579
S2,Test0,217,38.0,280,0.05201
S2,Test0,217,50.0,476,0.07971
S2,Test0,217,62.0,897,0.12399
S2,Test0,217,74.0,1181,0.14605
S2,Test0,217,86.0,1366,0.15807
S2,Test0,217,98.0,1479,0.16469
S2,Test0,217,110.0,1690,0.20669
S2,Test0,217,122.0,1771,0.24615
S2,Test0,217,134.0,1850,0.25068
S2,Test0,217,146.0,1920,0.25595
S2,Test0,217,158.0,2061,0.27092
S2,Test0,217,170.0,2182,0.32717
S2,Test0,217,182.0,2311,0.3759
S2,Test0,217,194.0,2396,0.39758
S2,Test0,217,206.0,2436,0.41273
S2,Test0,217,218.0,2454,0.42385
S2,Test0,217,230.0,2476,0.42663
S2,Test0,217,242.0,2508,0.43534
S2,Test0,217,254.0,2531,0.44576
S2,Test0,217,266.0,2557,0.45298
S2,Test0,217,278.0,2621,0.46133
S2,Test0,217,290.0,2796,0.48051
S2,Test0,217,302.0,2956,0.50598
S2,Test0,217,314.0,2983,0.52429
S2,Test0,217,326.0,2995,0.5411
S2,Test0,217,338.0,2997,0.54667
S2,Test0,217,350.0,3004,0.55654
S2,Test0,217,362.0,3009,0.56495
S2,Test0,217,374.0,3010,0.56907
S2,Test0,217,386.0,3014,0.57808
S2,Test0,217,398.0,3016,0.58283
S2,Test0,217,410.0,3017,0.58757
S2,Test0,217,422.0,3020,0.59655
S2,Test0,217,434.0,3021,0.60068
S2,Test0,217,446.0,3023,0.60625
S2,Test0,217,458.0,3024,0.61296
S2,Test0,217,470.0,3026,0.61938
S2,Test0,217,482.0,3028,0.6215
S2,Test0,217,494.0,3029,0.62362
S2,Test0,217,506.0,3029,0.6257
S2,Test0,217,518.0,3029,0.62753
S2,Test0,217,530.0,3029,0.62886
S2,Test0,217,542.0,3029,0.62988
S2,Test0,217,554.0,3029,0.6308
S2,Test0,217,566.0,3029,0.63167
S2,Test0,217,578.0,3029,0.63251
S2,Test0,217,590.0,3029,0.6333
S2,Test0,217,602.0,3029,0.63405
S2,Test0,217,614.0,3029,0.63479
S2,Test0,217,626.0,3029,0.63552
S2,Test0,217,638.0,3029,0.6362
S2,Test0,217,650.0,3029,0.63683
S2,Test0,217,662.0,3029,0.63733
S2,Test0,217,674.0,3029,0.63772
S2,Test0,217,686.0,3029,0.63807
S2,Test0,217,698.0,3029,0.63836
S2,Test0,217,710.0,3029,0.63861
S1,F5EvAI,217,2.0,4,0.00088
S1,F5EvAI,217,14.0,27,0.00584
S1,F5EvAI,217,26.0,86,0.01791
S1,F5EvAI,217,38.0,133,0.02691
S1,F5EvAI,217,50.0,161,0.03203
S1,F5EvAI,217,62.0,334,0.06023
S1,F5EvAI,217,74.0,547,0.08845
S1,F5EvAI,217,86.0,596,0.09413
S1,F5EvAI,217,98.0,622,0.09704
S1,F5EvAI,217,110.0,640,0.09902
S1,F5EvAI,217,122.0,672,0.10245
S1,F5EvAI,217,134.0,725,0.10791
S1,F5EvAI,217,146.0,758,0.11118
S1,F5EvAI,217,158.0,774,0.11274
S1,F5EvAI,217,170.0,791,0.11436
S1,F5EvAI,217,182.0,825,0.11755
S1,F5EvAI,217,194.0,848,0.11965
S1,F5EvAI,217,206.0,895,0.12382
S1,F5EvAI,217,218.0,948,0.12832
S1,F5EvAI,217,230.0,970,0.13014
S1,F5EvAI,217,242.0,993,0.132
S1,F5EvAI,217,254.0,1020,0.13415
S1,F5EvAI,217,266.0,1050,0.13648
S1,F5EvAI,217,278.0,1076,0.13845
S1,F5EvAI,217,290.0,1115,0.14134
S1,F5EvAI,217,302.0,1122,0.14185
S1,F5EvAI,217,314.0,1147,0.14365
S1,F5EvAI,217,326.0,1166,0.145
S1,F5EvAI,217,338.0,1186,0.14639
S1,F5EvAI,217,350.0,1194,0.14694
S1,F5EvAI,217,362.0,1219,0.14865
S1,F5EvAI,217,374.0,1224,0.14899
S1,F5EvAI,217,386.0,1236,0.15119
S1,F5EvAI,217,398.0,1244,0.15172
S1,F5EvAI,217,410.0,1252,0.15225
S1,F5EvAI,217,422.0,1264,0.15444
S1,F5EvAI,217,434.0,1267,0.15744
S1,F5EvAI,217,446.0,1303,0.16257
S1,F5EvAI,217,458.0,1304,0.16406
S1,F5EvAI,217,470.0,1307,0.17126
S1,F5EvAI,217,482.0,1308,0.17416
S1,F5EvAI,217,494.0,1316,0.1761
S1,F5EvAI,217,506.0,1316,0.17611
S1,F5EvAI,217,518.0,1320,0.17637
S1,F5EvAI,217,530.0,1321,0.17644
S1,F5EvAI,217,542.0,1328,0.17885
S1,F5EvAI,217,554.0,1328,0.17885
S1,F5EvAI,217,566.0,1333,0.17916
S1,F5EvAI,217,578.0,1340,0.1796
S1,F5EvAI,217,590.0,1343,0.17978
S1,F5EvAI,217,602.0,1343,0.17978
S1,F5EvAI,217,614.0,1348,0.18009
S1,F5EvAI,217,626.0,1356,0.18059
S1,F5EvAI,217,638.0,1362,0.18096
S1,F5EvAI,217,650.0,1381,0.18211
S1,F5EvAI,217,662.0,1381,0.18211
S1,F5EvAI,217,674.0,1390,0.18265
S1,F5EvAI,217,686.0,1399,0.18319
S1,F5EvAI,217,698.0,1399,0.18319
S1,F5EvAI,217,710.0,1400,0.18325
S2,F5,217,2.0,8,0.00175
S2,F5,217,14.0,45,0.00962
S2,F5,217,26.0,111,0.02276
S2,F5,217,38.0,164,0.03257
S2,F5,217,50.0,196,0.0382
S2,F5,217,62.0,379,0.06672
S2,F5,217,74.0,613,0.09604
S2,F5,217,86.0,773,0.11684
S2,F5,217,98.0,955,0.15989
S2,F5,217,110.0,1136,0.1742
S2,F5,217,122.0,1345,0.19389
S2,F5,217,134.0,1574,0.21683
S2,F5,217,146.0,1782,0.23846
S2,F5,217,158.0,1865,0.24373
S2,F5,217,170.0,1909,0.2457
S2,F5,217,182.0,1956,0.24912
S2,F5,217,194.0,1984,0.25173
S2,F5,217,206.0,2027,0.25351
S2,F5,217,218.0,2052,0.26014
S2,F5,217,230.0,2231,0.26974
S2,F5,217,242.0,2406,0.27862
S2,F5,217,254.0,2435,0.28525
S2,F5,217,266.0,2455,0.29437
S2,F5,217,278.0,2482,0.31077
S2,F5,217,290.0,2496,0.317
S2,F5,217,302.0,2510,0.32604
S2,F5,217,314.0,2518,0.3349
S2,F5,217,326.0,2530,0.33967
S2,F5,217,338.0,2538,0.34149
S2,F5,217,350.0,2541,0.34176
S2,F5,217,362.0,2544,0.34342
S2,F5,217,374.0,2548,0.3507
S2,F5,217,386.0,2556,0.35251
S2,F5,217,398.0,2559,0.35415
S2,F5,217,410.0,2562,0.35581
S2,F5,217,422.0,2565,0.35745
S2,F5,217,434.0,2567,0.35765
S2,F5,217,446.0,2572,0.35931
S2,F5,217,458.0,2578,0.36102
S2,F5,217,470.0,2581,0.36401
S2,F5,217,482.0,2586,0.36424
S2,F5,217,494.0,2588,0.36437
S2,F5,217,506.0,2591,0.36453
S2,F5,217,518.0,2592,0.36463
S2,F5,217,530.0,2593,0.36471
S2,F5,217,542.0,2596,0.36485
S2,F5,217,554.0,2601,0.36924
S2,F5,217,566.0,2604,0.36937
S2,F5,217,578.0,2607,0.36949
S2,F5,217,590.0,2607,0.36951
S2,F5,217,602.0,2608,0.36955
S2,F5,217,614.0,2624,0.37004
S2,F5,217,626.0,2625,0.37008
S2,F5,217,638.0,2628,0.37018
S2,F5,217,650.0,2628,0.37018
S2,F5,217,662.0,2629,0.37021
S2,F5,217,674.0,2645,0.37067
S2,F5,217,686.0,2657,0.37102
S2,F5,217,698.0,2664,0.37125
S2,F5,217,710.0,2671,0.37145
S2,F5Ev,217,2.0,8,0.00175
S2,F5Ev,217,14.0,45,0.00962
S2,F5Ev,217,26.0,110,0.02257
S2,F5Ev,217,38.0,148,0.02967
S2,F5Ev,217,50.0,176,0.0347
S2,F5Ev,217,62.0,358,0.06373
S2,F5Ev,217,74.0,579,0.09219
S2,F5Ev,217,86.0,658,0.10096
S2,F5Ev,217,98.0,687,0.10402
S2,F5Ev,217,110.0,693,0.10464
S2,F5Ev,217,122.0,732,0.10861
S2,F5Ev,217,134.0,736,0.10901
S2,F5Ev,217,146.0,942,0.12782
S2,F5Ev,217,158.0,981,0.13104
S2,F5Ev,217,170.0,1112,0.14113
S2,F5Ev,217,182.0,1277,0.15249
S2,F5Ev,217,194.0,1493,0.17949
S2,F5Ev,217,206.0,1573,0.19804
S2,F5Ev,217,218.0,1612,0.20732
S2,F5Ev,217,230.0,1651,0.21652
S2,F5Ev,217,242.0,1691,0.22141
S2,F5Ev,217,254.0,1718,0.22697
S2,F5Ev,217,266.0,1773,0.24224
S2,F5Ev,217,278.0,1816,0.24571
S2,F5Ev,217,290.0,1857,0.24899
S2,F5Ev,217,302.0,1914,0.25289
S2,F5Ev,217,314.0,1960,0.25626
S2,F5Ev,217,326.0,2011,0.26399
S2,F5Ev,217,338.0,2087,0.26704
S2,F5Ev,217,350.0,2134,0.27866
S2,F5Ev,217,362.0,2174,0.28721
S2,F5Ev,217,374.0,2218,0.2903
S2,F5Ev,217,386.0,2515,0.30735
S2,F5Ev,217,398.0,2563,0.31736
S2,F5Ev,217,410.0,2584,0.32096
S2,F5Ev,217,422.0,2623,0.34192
S2,F5Ev,217,434.0,2681,0.36344
S2,F5Ev,217,446.0,2716,0.38646
S2,F5Ev,217,458.0,2766,0.40208
S2,F5Ev,217,470.0,2817,0.42019
S2,F5Ev,217,482.0,2856,0.4302
S2,F5Ev,217,494.0,2900,0.45872
S2,F5Ev,217,506.0,2929,0.46156
S2,F5Ev,217,518.0,2933,0.46226
S2,F5Ev,217,530.0,2937,0.46573
S2,F5Ev,217,542.0,2937,0.4663
S2,F5Ev,217,554.0,2937,0.46685
S2,F5Ev,217,566.0,2937,0.4674
S2,F5Ev,217,578.0,2937,0.46794
S2,F5Ev,217,590.0,2937,0.46848
S2,F5Ev,217,602.0,2937,0.46902
S2,F5Ev,217,614.0,2940,0.46964
S2,F5Ev,217,626.0,2941,0.47161
S2,F5Ev,217,638.0,2944,0.47503
S2,F5Ev,217,650.0,2948,0.47987
S2,F5Ev,217,662.0,2949,0.48043
S2,F5Ev,217,674.0,2950,0.48235
S2,F5Ev,217,686.0,2951,0.48286
S2,F5Ev,217,698.0,2951,0.4833
S2,F5Ev,217,710.0,2951,0.48368
S2,F5EvAI,217,2.0,8,0.00175
S2,F5EvAI,217,14.0,45,0.00962
S2,F5EvAI,217,26.0,111,0.02276
S2,F5EvAI,217,38.0,164,0.03257
S2,F5EvAI,217,50.0,195,0.03802
S2,F5EvAI,217,62.0,320,0.05814
S2,F5EvAI,217,74.0,603,0.09492
S2,F5EvAI,217,86.0,661,0.10128
S2,F5EvAI,217,98.0,683,0.1036
S2,F5EvAI,217,110.0,707,0.10608
S2,F5EvAI,217,122.0,723,0.10771
S2,F5EvAI,217,134.0,745,0.10991
S2,F5EvAI,217,146.0,768,0.11216
S2,F5EvAI,217,158.0,799,0.12072
S2,F5EvAI,217,170.0,954,0.15272
S2,F5EvAI,217,182.0,1080,0.17407
S2,F5EvAI,217,194.0,1222,0.19555
S2,F5EvAI,217,206.0,1292,0.20174
S2,F5EvAI,217,218.0,1374,0.2125
S2,F5EvAI,217,230.0,1443,0.22504
S2,F5EvAI,217,242.0,1519,0.23358
S2,F5EvAI,217,254.0,1635,0.25239
S2,F5EvAI,217,266.0,1712,0.25639
S2,F5EvAI,217,278.0,1786,0.26139
S2,F5EvAI,217,290.0,1873,0.26536
S2,F5EvAI,217,302.0,1903,0.26948
S2,F5EvAI,217,314.0,1951,0.27436
S2,F5EvAI,217,326.0,1955,0.27453
S2,F5EvAI,217,338.0,1964,0.27633
S2,F5EvAI,217,350.0,1980,0.2784
S2,F5EvAI,217,362.0,1987,0.2801
S2,F5EvAI,217,374.0,1989,0.28159
S2,F5EvAI,217,386.0,1989,0.28161
S2,F5EvAI,217,398.0,2002,0.28495
S2,F5EvAI,217,410.0,2005,0.2851
S2,F5EvAI,217,422.0,2008,0.28523
S2,F5EvAI,217,434.0,2016,0.28837
S2,F5EvAI,217,446.0,2031,0.28899
S2,F5EvAI,217,458.0,2037,0.28924
S2,F5EvAI,217,470.0,2037,0.28926
S2,F5EvAI,217,482.0,2039,0.28934
S2,F5EvAI,217,494.0,2046,0.28963
S2,F5EvAI,217,506.0,2050,0.2898
S2,F5EvAI,217,518.0,2050,0.28981
S2,F5EvAI,217,530.0,2051,0.28986
S2,F5EvAI,217,542.0,2060,0.29023
S2,F5EvAI,217,554.0,2062,0.29033
S2,F5EvAI,217,566.0,2080,0.29107
S2,F5EvAI,217,578.0,2080,0.29109
S2,F5EvAI,217,590.0,2082,0.29119
S2,F5EvAI,217,602.0,2084,0.29127
S2,F5EvAI,217,614.0,2115,0.29668
S2,F5EvAI,217,626.0,2143,0.302
S2,F5EvAI,217,638.0,2150,0.30373
S2,F5EvAI,217,650.0,2161,0.30561
S2,F5EvAI,217,662.0,2175,0.30899
S2,F5EvAI,217,674.0,2193,0.31531
S2,F5EvAI,217,686.0,2215,0.3176
S2,F5EvAI,217,698.0,2248,0.32447
S2,F5EvAI,217,710.0,2278,0.32846
S3,Test0,217,2.0,5,0.00113
S3,Test0,217,14.0,22,0.00491
S3,Test0,217,26.0,66,0.0143
S3,Test0,217,38.0,139,0.02875
S3,Test0,217,50.0,199,0.0453
S3,Test0,217,62.0,246,0.05744
S3,Test0,217,74.0,271,0.06464
S3,Test0,217,86.0,331,0.08008
S3,Test0,217,98.0,402,0.09775
S3,Test0,217,110.0,447,0.10408
S3,Test0,217,122.0,510,0.1124
S3,Test0,217,134.0,574,0.12542
S3,Test0,217,146.0,596,0.13224
S3,Test0,217,158.0,619,0.1383
S3,Test0,217,170.0,644,0.14674
S3,Test0,217,182.0,662,0.15366
S3,Test0,217,194.0,690,0.16161
S3,Test0,217,206.0,721,0.16909
S3,Test0,217,218.0,767,0.17901
S3,Test0,217,230.0,801,0.19225
S3,Test0,217,242.0,861,0.20993
S3,Test0,217,254.0,915,0.22273
S3,Test0,217,266.0,967,0.23334
S3,Test0,217,278.0,1017,0.25131
S3,Test0,217,290.0,1048,0.26165
S3,Test0,217,302.0,1064,0.26832
S3,Test0,217,314.0,1084,0.2739
S3,Test0,217,326.0,1149,0.2868
S3,Test0,217,338.0,1308,0.32496
S3,Test0,217,350.0,1404,0.34651
S3,Test0,217,362.0,1500,0.36382
S3,Test0,217,374.0,1588,0.37988
S3,Test0,217,386.0,1711,0.39164
S3,Test0,217,398.0,1810,0.40022
S3,Test0,217,410.0,1850,0.40484
S3,Test0,217,422.0,1883,0.40763
S3,Test0,217,434.0,1912,0.41218
S3,Test0,217,446.0,1927,0.41763
S3,Test0,217,458.0,1935,0.42179
S3,Test0,217,470.0,1942,0.42697
S3,Test0,217,482.0,1949,0.43118
S3,Test0,217,494.0,1951,0.43313
S3,Test0,217,506.0,1953,0.43556
S3,Test0,217,518.0,1957,0.43983
S3,Test0,217,530.0,1960,0.44122
S3,Test0,217,542.0,1962,0.44359
S3,Test0,217,554.0,1965,0.44699
S3,Test0,217,566.0,1968,0.44833
S3,Test0,217,578.0,1969,0.45005
S3,Test0,217,590.0,1974,0.4514
S3,Test0,217,602.0,1976,0.45258
S3,Test0,217,614.0,1976,0.45362
S3,Test0,217,626.0,1976,0.45453
S3,Test0,217,638.0,1976,0.45537
S3,Test0,217,650.0,1976,0.45619
S3,Test0,217,662.0,1976,0.457
S3,Test0,217,674.0,1976,0.45778
S3,Test0,217,686.0,1976,0.45842
S3,Test0,217,698.0,1976,0.45892
S3,Test0,217,710.0,1976,0.45935
S3,F5,217,2.0,5,0.00113
S3,F5,217,14.0,22,0.00491
S3,F5,217,26.0,56,0.01221
S3,F5,217,38.0,92,0.0196
S3,F5,217,50.0,116,0.02434
S3,F5,217,62.0,124,0.02589
S3,F5,217,74.0,124,0.02589
S3,F5Ev,217,2.0,5,0.00113
S3,F5Ev,217,14.0,22,0.00491
S3,F5Ev,217,26.0,50,0.01095
S3,F5Ev,217,38.0,52,0.01137
S3,F5EvAI,217,2.0,5,0.00113
S3,F5EvAI,217,14.0,22,0.00491
S3,F5EvAI,217,26.0,49,0.01074
S3,F5EvAI,217,38.0,50,0.01095
S4,Test0,217,2.0,9,0.00202
S4,Test0,217,14.0,28,0.00622
S4,Test0,217,26.0,76,0.01636
S4,Test0,217,38.0,159,0.03249
S4,Test0,217,50.0,230,0.05064
S4,Test0,217,62.0,289,0.06441
S4,Test0,217,74.0,328,0.07355
S4,Test0,217,86.0,404,0.09067
S4,Test0,217,98.0,494,0.11
S4,Test0,217,110.0,567,0.11913
S4,Test0,217,122.0,603,0.12349
S4,Test0,217,134.0,637,0.13412
S4,Test0,217,146.0,667,0.14165
S4,Test0,217,158.0,710,0.15064
S4,Test0,217,170.0,741,0.16457
S4,Test0,217,182.0,758,0.17177
S4,Test0,217,194.0,779,0.18312
S4,Test0,217,206.0,795,0.19256
S4,Test0,217,218.0,812,0.20098
S4,Test0,217,230.0,830,0.20881
S4,Test0,217,242.0,887,0.22409
S4,Test0,217,254.0,940,0.23593
S4,Test0,217,266.0,996,0.24942
S4,Test0,217,278.0,1036,0.2625
S4,Test0,217,290.0,1068,0.27248
S4,Test0,217,302.0,1082,0.27847
S4,Test0,217,314.0,1103,0.2839
S4,Test0,217,326.0,1172,0.29711
S4,Test0,217,338.0,1327,0.33263
S4,Test0,217,350.0,1421,0.35438
S4,Test0,217,362.0,1514,0.37083
S4,Test0,217,374.0,1607,0.38773
S4,Test0,217,386.0,1730,0.39995
S4,Test0,217,398.0,1820,0.4077
S4,Test0,217,410.0,1866,0.41221
S4,Test0,217,422.0,1906,0.41534
S4,Test0,217,434.0,1935,0.41943
S4,Test0,217,446.0,1942,0.42356
S4,Test0,217,458.0,1949,0.42822
S4,Test0,217,470.0,1956,0.43524
S4,Test0,217,482.0,1959,0.43679
S4,Test0,217,494.0,1962,0.43934
S4,Test0,217,506.0,1965,0.44288
S4,Test0,217,518.0,1968,0.44433
S4,Test0,217,530.0,1969,0.44616
S4,Test0,217,542.0,1975,0.44768
S4,Test0,217,554.0,1976,0.44896
S4,Test0,217,566.0,1976,0.45015
S4,Test0,217,578.0,1976,0.45131
S4,Test0,217,590.0,1976,0.45244
S4,Test0,217,602.0,1976,0.45352
S4,Test0,217,614.0,1976,0.45454
S4,Test0,217,626.0,1976,0.45544
S4,Test0,217,638.0,1976,0.45628
S4,Test0,217,650.0,1976,0.45711
S4,Test0,217,662.0,1976,0.45792
S4,Test0,217,674.0,1976,0.4587
S4,Test0,217,686.0,1976,0.45935
S4,Test0,217,698.0,1976,0.45987
S4,Test0,217,710.0,1976,0.46032
S4,F5,217,2.0,9,0.00202
S4,F5,217,14.0,26,0.00578
S4,F5,217,26.0,60,0.01305
S4,F5,217,38.0,99,0.021
S4,F5,217,50.0,124,0.02589
S4,F5,217,62.0,133,0.02761
S4,F5,217,74.0,133,0.02761
S4,F5Ev,217,2.0,9,0.00202
S4,F5Ev,217,14.0,26,0.00578
S4,F5Ev,217,26.0,58,0.01263
S4,F5Ev,217,38.0,93,0.0198
S4,F5Ev,217,50.0,121,0.02531
S4,F5Ev,217,62.0,129,0.02685
S4,F5Ev,217,74.0,129,0.02685
S5,Test0,217,2.0,9,0.00202
S5,Test0,217,14.0,28,0.00622
S5,Test0,217,26.0,76,0.01636
S5,Test0,217,38.0,159,0.03249
S5,Test0,217,50.0,230,0.05064
