scenario,arm,seed,profile,burned_ha,forest_ha,pop_affected,evacuated,out_min,success,t2h_j_burn,t2h_j_asset,t2h_j_pop,t2h_j_resp,t2h_j_delay,t2h_j_total,t2h_j_phys,t6h_j_burn,t6h_j_asset,t6h_j_pop,t6h_j_resp,t6h_j_delay,t6h_j_total,t6h_j_phys,end_j_burn,end_j_asset,end_j_pop,end_j_resp,end_j_delay,end_j_total,end_j_phys,rules_final,coverage,fs_frac,adapt_share,tried_1,tried_2,tried_3,acc_1,acc_2,acc_3,dj_1,dj_2,dj_3,genai_source,wall_s
S3,F5,245,minimal,125.19,15.3,986976.0,0.0,-1,0,0.39744,0.12038,0.00108,0.09825,0.407,0.18234,0.17297,0.46721,0.20465,0.00234,0.32049,0.36068,0.23836,0.22474,0.48816,0.22542,0.00298,0.47542,0.29456,0.25605,0.23885,5,0.0,0.504,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,91.0
S2,Test0,246,minimal,275.4,140.31,4371228.0,0.0,-1,0,0.5142,0.31355,0.00388,0.0,0.0,0.2446,0.27721,0.66601,0.96031,0.18972,0.0,0.0,0.53413,0.60535,0.66645,0.99504,0.30754,0.0,0.0,0.57913,0.65634,0,,,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,14.6
S3,Test0,246,minimal,203.31,69.66,6338938.0,0.0,-1,0,0.30402,0.15858,0.00817,0.0,0.0,0.13846,0.15692,0.4426,0.29208,0.03206,0.0,0.0,0.22551,0.25558,0.60996,0.73323,0.08933,0.0,0.0,0.42133,0.47751,0,,,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,11.3
S4,F5,245,minimal,133.56,16.11,1160216.0,0.0,-1,0,0.46624,0.19562,0.00163,0.22835,0.30798,0.22669,0.22117,0.48179,0.20315,0.00219,0.50249,0.29359,0.24892,0.22904,0.50433,0.27923,0.00347,0.84934,0.34951,0.302,0.26235,5,0.017,0.438,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,95.3
S5,F5,245,minimal,141.93,20.7,1045671.0,0.0,-1,0,0.48617,0.20706,0.00152,0.22681,0.28548,0.23447,0.23158,0.50668,0.2206,0.00203,0.50515,0.22204,0.25728,0.2431,0.51952,0.25245,0.00233,0.71776,0.29702,0.28743,0.2581,5,0.029,0.316,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,94.3
S1,F5Ev,245,minimal,214.11,101.34,1023935.0,0.0,-1,0,0.44159,0.0,0.0,0.20952,0.2701,0.15809,0.1472,0.58834,0.22868,0.00363,0.80915,0.16763,0.29882,0.27355,0.62351,0.33719,0.00488,1.0,0.1576,0.35209,0.32186,6,0.479,0.037,0.2174,27,3,0,18,1,0,-0.6438,0.0,0.0,,163.0
S3,F5Ev,245,minimal,124.38,20.16,943720.0,0.0,-1,0,0.38055,0.11888,0.00106,0.10039,0.2708,0.16904,0.16683,0.47808,0.21814,0.00189,0.24068,0.17245,0.22963,0.2327,0.48653,0.21814,0.00192,0.39098,0.1763,0.24119,0.23553,8,0.504,0.008,0.6151,23,7,0,13,3,0,-0.1348,0.0057,0.0,,135.8
S1,F5EvAI,245,minimal,208.8,97.56,915918.0,0.0,-1,0,0.33695,0.0,0.0,0.18806,0.30046,0.12784,0.11232,0.4854,0.01775,0.0,0.60456,0.21583,0.19625,0.16772,0.6176,0.28194,0.00424,1.0,0.13202,0.3324,0.30126,10,0.35,0.058,0.3949,22,3,5,16,2,3,-0.458,-0.0151,0.0061,template,170.2
S4,Test0,246,minimal,260.01,75.24,8888889.0,0.0,-1,0,0.52848,0.5735,0.03604,0.0,0.0,0.33471,0.37934,0.66566,0.97686,0.1611,0.0,0.0,0.53048,0.60121,0.66667,1.0,0.212,0.0,0.0,0.55255,0.62622,0,,,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,11.6
S2,F5Ev,245,minimal,235.71,107.82,1664329.0,0.0,-1,0,0.55074,0.16334,0.00305,0.25777,0.15471,0.23518,0.23904,0.63812,0.43917,0.00733,0.85711,0.11072,0.37594,0.36154,0.64579,0.52084,0.01562,1.0,0.11777,0.41347,0.39408,7,0.654,0.0,0.3654,28,2,0,18,2,0,-0.5393,0.02,0.0,,164.0
S3,F5EvAI,245,minimal,96.12,13.32,624940.0,791.0,-1,0,0.37011,0.11346,0.00108,0.11384,0.22007,0.16219,0.16155,0.4082,0.13633,0.00119,0.29182,0.22812,0.19109,0.18191,0.42272,0.13633,0.00214,0.48106,0.20665,0.20551,0.18707,12,0.129,0.058,0.7684,9,16,7,8,2,5,-0.1866,-0.0575,-0.0292,template,145.5
S2,F5EvAI,245,minimal,227.43,102.24,1357602.0,0.0,-1,0,0.55698,0.16334,0.00311,0.25722,0.15538,0.23704,0.24114,0.61891,0.29458,0.00491,0.85645,0.11695,0.32738,0.30614,0.63757,0.469,0.00771,1.0,0.11513,0.39333,0.37143,7,0.633,0.025,0.3417,24,3,3,12,2,0,-0.6291,-0.0755,0.0,template,166.7
S1,F5,246,minimal,116.91,81.63,180463.0,0.0,-1,0,0.08485,0.0,0.0,0.03589,0.52754,0.0581,0.02828,0.23521,0.0,0.0,0.27704,0.37972,0.10781,0.0784,0.45893,0.24509,0.00076,1.0,0.34767,0.28656,0.23493,5,0.204,0.308,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,94.7
S5,Test0,246,minimal,260.01,75.24,8888889.0,0.0,-1,0,0.52848,0.5735,0.03604,0.0,0.0,0.33471,0.37934,0.66566,0.97686,0.1611,0.0,0.0,0.53048,0.60121,0.66667,1.0,0.212,0.0,0.0,0.55255,0.62622,0,,,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,11.6
S4,F5Ev,245,minimal,139.77,27.63,1009932.0,0.0,652.0,1,0.46565,0.19707,0.00177,0.22893,0.23739,0.22287,0.2215,0.51131,0.23469,0.002,0.56425,0.13335,0.26103,0.24933,0.51569,0.2377,0.00205,0.82676,0.09062,0.27615,0.25181,9,0.473,0.013,0.5874,23,5,0,19,4,0,-0.2659,0.0073,0.0,,138.7
S4,F5EvAI,245,minimal,122.04,20.61,792131.0,0.0,-1,0,0.43958,0.17095,0.00138,0.23429,0.2549,0.20875,0.20397,0.47733,0.189,0.00151,0.64188,0.17069,0.24422,0.22261,0.48179,0.189,0.00151,1.0,0.21279,0.26908,0.2241,11,0.254,0.033,0.6724,10,15,6,8,4,2,-0.0189,-0.1039,-0.0046,template,141.7
S1,Test0,247,minimal,171.63,91.53,2649313.0,0.0,-1,0,0.43168,0.03617,0.0002,0.0,0.0,0.13766,0.15601,0.53007,0.51274,0.03587,0.0,0.0,0.31726,0.35956,0.5465,0.64697,0.10815,0.0,0.0,0.38283,0.43387,0,,,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,13.5
S2,F5,246,minimal,150.57,95.49,165986.0,0.0,-1,0,0.12909,0.0,0.0,0.09805,0.4912,0.07263,0.04303,0.3858,0.19131,0.00073,0.66792,0.31354,0.22769,0.19261,0.52208,0.25501,0.00106,1.0,0.24759,0.30225,0.25938,5,0.127,0.242,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,98.7
S2,Test0,247,minimal,284.67,121.86,4444444.0,0.0,-1,0,0.60254,0.26541,0.00825,0.0,0.0,0.2577,0.29207,0.66526,0.96222,0.13221,0.0,0.0,0.51755,0.58656,0.66653,1.0,0.24228,0.0,0.0,0.56141,0.63627,0,,,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,12.9
S5,F5Ev,245,minimal,137.16,27.54,1002359.0,0.0,-1,0,0.45649,0.17781,0.00154,0.2306,0.25749,0.21572,0.21195,0.48869,0.21302,0.00176,0.53888,0.18269,0.24935,0.23449,0.51098,0.25395,0.00195,0.97289,0.18308,0.29355,0.25563,11,0.379,0.013,0.6856,19,12,0,15,6,0,-0.1433,-0.0764,0.0,,143.5
S3,F5,246,minimal,32.13,4.05,424527.0,0.0,-1,0,0.18043,0.06031,0.00079,0.03732,0.32342,0.09226,0.08051,0.18597,0.07238,0.00093,0.08833,0.25934,0.09671,0.08642,0.19817,0.07577,0.00107,0.15521,0.4492,0.11644,0.09167,5,0.0,0.485,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,88.4
S1,F5Ev,246,minimal,128.7,76.05,149388.0,0.0,-1,0,0.06701,0.0,0.0,0.03491,0.52869,0.05286,0.02234,0.20421,0.0,0.0,0.23215,0.32694,0.09295,0.06807,0.48286,0.21532,0.0008,0.98104,0.21931,0.27619,0.233,8,0.383,0.092,0.5209,27,3,0,6,3,0,-0.1664,0.0067,0.0,,133.0
S1,F5EvAI,246,minimal,71.91,59.13,0.0,0.0,-1,0,0.06928,0.0,0.0,0.03493,0.51793,0.0529,0.02309,0.19416,0.0,0.0,0.20876,0.32647,0.08859,0.06472,0.34284,0.00496,0.0,0.83047,0.22156,0.16418,0.11594,6,0.135,0.352,0.3079,14,22,3,9,1,0,-0.1607,-0.025,0.0,template,134.7
S5,F5EvAI,245,minimal,127.35,20.79,881019.0,7274.0,-1,0,0.4631,0.19051,0.00169,0.23407,0.31459,0.22501,0.21843,0.48599,0.20556,0.00957,0.64458,0.19817,0.25579,0.23371,0.49243,0.20706,0.04969,1.0,0.32164,0.29809,0.24973,15,0.308,0.025,0.7447,7,11,12,6,5,5,0.0558,0.0283,-0.0361,template,161.5
S3,Test0,247,minimal,153.54,66.24,2388991.0,0.0,-1,0,0.38928,0.17313,0.00175,0.0,0.0,0.16593,0.18805,0.52525,0.38723,0.02123,0.0,0.0,0.27462,0.31123,0.54908,0.45023,0.04949,0.0,0.0,0.30847,0.3496,0,,,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,10.2
S4,F5,246,minimal,83.79,2.25,1798954.0,0.0,-1,0,0.38779,0.24261,0.00479,0.15385,0.2931,0.21311,0.21173,0.38909,0.24261,0.00504,0.24699,0.48986,0.23062,0.21225,0.39192,0.24261,0.00504,0.30448,0.49272,0.235,0.21319,5,0.017,0.479,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,81.6
S4,Test0,247,minimal,153.54,66.24,2388991.0,0.0,-1,0,0.38981,0.17313,0.00191,0.0,0.0,0.16613,0.18828,0.52508,0.38723,0.02073,0.0,0.0,0.27442,0.31101,0.54908,0.45023,0.04869,0.0,0.0,0.30823,0.34933,0,,,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,10.0
S2,F5Ev,246,minimal,151.74,94.32,687445.0,0.0,-1,0,0.08758,0.0,0.0,0.08692,0.52411,0.0617,0.02919,0.23175,0.0,0.0,0.51561,0.25869,0.11371,0.07725,0.52401,0.3328,0.00259,1.0,0.16619,0.32137,0.28647,7,0.558,0.0,0.3937,26,4,0,23,2,0,-1.666,-0.027,0.0,,150.9
S3,F5Ev,246,minimal,37.08,9.36,417778.0,0.0,-1,0,0.17809,0.05862,0.0008,0.03854,0.24852,0.08674,0.07917,0.20259,0.0637,0.00103,0.08865,0.32869,0.10317,0.08911,0.22192,0.0637,0.00107,0.14894,0.3026,0.11088,0.09557,8,0.333,0.013,0.7476,21,9,0,12,3,0,0.0351,-0.0006,0.0,,132.6
S3,F5EvAI,246,minimal,32.31,8.37,283492.0,0.0,660.0,1,0.15699,0.04303,0.00042,0.04134,0.24546,0.07583,0.06682,0.17809,0.04879,0.00051,0.10023,0.27859,0.08916,0.0758,0.19906,0.04879,0.00051,0.17661,0.34788,0.1039,0.08279,10,0.009,0.268,0.563,0,23,7,0,2,3,0.0,0.0422,-0.0273,template,109.3
S2,F5EvAI,246,minimal,153.27,94.86,1145464.0,0.0,-1,0,0.08485,0.0,0.0,0.08667,0.48997,0.05888,0.02828,0.35987,0.22227,0.00114,0.55617,0.28448,0.221,0.19443,0.52651,0.48918,0.00435,1.0,0.17966,0.3694,0.34001,9,0.271,0.196,0.5105,22,4,5,20,3,1,-1.048,-0.1595,-0.0145,template,156.8
S5,F5,246,minimal,87.66,9.54,1588607.0,0.0,-1,0,0.34564,0.1657,0.00454,0.13838,0.30456,0.17778,0.17196,0.39725,0.2233,0.00667,0.34215,0.32963,0.22399,0.20907,0.40273,0.22499,0.00704,0.48007,0.42303,0.23982,0.21159,5,0.007,0.364,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,89.9
S1,F5,247,minimal,85.59,47.52,0.0,0.0,-1,0,0.23161,0.0,0.0,0.14359,0.51491,0.10686,0.0772,0.31568,0.0,0.0,0.47659,0.41958,0.14556,0.10523,0.37537,0.00402,0.0,1.0,0.36602,0.19194,0.12646,5,0.192,0.404,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,85.0
S5,Test0,247,minimal,153.54,66.24,2388991.0,0.0,-1,0,0.38981,0.17313,0.00191,0.0,0.0,0.16613,0.18828,0.52508,0.38723,0.02073,0.0,0.0,0.27442,0.31101,0.54908,0.45023,0.04869,0.0,0.0,0.30823,0.34933,0,,,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,9.7
S1,Test0,248,minimal,202.77,88.74,1850614.0,0.0,-1,0,0.53649,0.4902,0.0111,0.0,0.0,0.30523,0.34593,0.58802,0.51434,0.1031,0.0,0.0,0.35455,0.40182,0.58802,0.51434,0.13464,0.0,0.0,0.36382,0.41233,0,,,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,10.9
S5,F5,247,minimal,33.39,2.97,18667.0,0.0,206.0,1,0.20937,0.05055,5e-05,0.06567,0.42644,0.10541,0.08665,,,,,,,,0.20937,0.05055,5e-05,0.10392,0.36251,0.1039,0.08665,5,0.0,0.542,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,18.2
S4,F5Ev,246,minimal,75.69,9.36,1370144.0,0.0,-1,0,0.33966,0.15621,0.00306,0.14342,0.23202,0.16883,0.16631,0.3547,0.1596,0.00333,0.22442,0.31707,0.1841,0.17254,0.36797,0.1596,0.00333,0.301,0.29125,0.19099,0.17697,7,0.429,0.0,0.7029,17,13,0,12,2,0,-0.0272,-0.0698,0.0,,120.0
S5,F5EvAI,246,minimal,78.57,10.17,1489644.0,1255.0,644.0,1,0.34976,0.17159,0.0054,0.14506,0.24537,0.17789,0.17559,0.37045,0.17498,0.01021,0.25145,0.3459,0.19856,0.18521,0.3767,0.17498,0.01578,0.32004,0.25392,0.20066,0.18915,13,0.356,0.014,0.8169,10,15,4,9,7,1,0.092,-0.0258,0.0042,template,106.9
S4,F5EvAI,246,minimal,73.26,8.28,1651029.0,3548.0,-1,0,0.3314,0.16603,0.00567,0.16618,0.1696,0.16773,0.1677,0.35035,0.19429,0.01663,0.25867,0.27046,0.19621,0.18709,0.36042,0.19429,0.03659,0.36138,0.26981,0.21104,0.1971,9,0.237,0.013,0.7719,12,16,5,5,2,2,0.0054,-0.1426,-0.0001,template,119.7
S3,F5,247,minimal,29.25,3.15,8400.0,0.0,668.0,1,0.18022,0.02243,1e-05,0.03487,0.46821,0.0892,0.06756,0.18261,0.02243,2e-05,0.08562,0.46309,0.09259,0.06836,0.1883,0.02401,3e-05,0.13387,0.4989,0.09967,0.07078,5,0.0,0.679,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,63.5
S3,F5Ev,247,minimal,38.88,8.37,15867.0,0.0,432.0,1,0.18499,0.02243,1e-05,0.03376,0.3147,0.08151,0.06915,0.23443,0.04897,3e-05,0.09673,0.28626,0.10589,0.09448,0.23568,0.04897,3e-05,0.10441,0.31457,0.10838,0.09489,8,0.257,0.042,0.7531,10,9,0,8,3,0,0.0149,0.0192,0.0,,63.7
S5,F5Ev,246,minimal,147.15,39.15,1978920.0,0.0,-1,0,0.44919,0.25312,0.00345,0.22812,0.25144,0.23579,0.23525,0.498,0.30903,0.00374,0.44223,0.19327,0.27584,0.27026,0.53093,0.34901,0.00409,0.70892,0.24444,0.31609,0.29468,9,0.217,0.0,0.5932,23,7,0,18,4,0,-0.7999,-0.0852,0.0,,117.3
S2,F5,247,minimal,240.66,102.06,699217.0,0.0,-1,0,0.51922,0.09195,0.00118,0.26082,0.16471,0.20513,0.20412,0.59646,0.21108,0.00259,0.86025,0.15955,0.29826,0.27004,0.62822,0.23873,0.00347,1.0,0.14839,0.32356,0.29014,5,0.863,0.475,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,89.1
S2,Test0,248,minimal,202.77,88.74,1850614.0,0.0,-1,0,0.54647,0.4902,0.01143,0.0,0.0,0.30827,0.34937,0.58802,0.51434,0.10514,0.0,0.0,0.35514,0.4025,0.58802,0.51434,0.13709,0.0,0.0,0.36454,0.41315,0,,,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,11.8
S3,Test0,248,minimal,258.66,60.66,7401762.0,0.0,-1,0,0.41679,0.121,0.00733,0.0,0.0,0.16033,0.18171,0.61889,0.66485,0.06633,0.0,0.0,0.39708,0.45003,0.65392,0.89293,0.15733,0.0,0.0,0.50123,0.56806,0,,,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,11.2
S4,F5EvAI,247,minimal,34.38,4.59,16800.0,0.0,312.0,1,0.20216,0.03665,3e-05,0.08974,0.3261,0.09471,0.07961,,,,,,,,0.21425,0.04265,4e-05,0.19249,0.30926,0.10508,0.08564,8,0.135,0.5,0.5948,4,7,4,4,1,2,0.0251,-0.0034,-0.0117,template,47.5
S1,F5EvAI,247,minimal,55.71,25.92,0.0,0.0,642.0,1,0.23086,0.0,0.0,0.15278,0.44264,0.10293,0.07695,0.27954,0.0,0.0,0.56968,0.37902,0.13802,0.09318,0.28117,0.0,0.0,0.88426,0.44793,0.16106,0.09372,9,0.046,0.032,0.4518,2,19,7,2,1,3,0.0125,0.0253,-0.0053,template,117.8
S1,F5Ev,247,minimal,83.52,45.36,16908.0,0.0,-1,0,0.23049,0.0,0.0,0.14518,0.45578,0.10314,0.07683,0.33717,0.0,0.0,0.57622,0.28964,0.1501,0.11239,0.36965,0.01206,3e-05,1.0,0.28646,0.18795,0.12724,7,0.217,0.0,0.3889,23,7,0,10,2,0,0.0117,0.0254,0.0,,126.3
S4,Test0,248,minimal,270.81,63.72,8458000.0,0.0,-1,0,0.50569,0.3299,0.01343,0.0,0.0,0.24971,0.28301,0.62003,0.66965,0.08523,0.0,0.0,0.40439,0.45831,0.66424,0.96927,0.16659,0.0,0.0,0.52944,0.60003,0,,,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,11.0
S5,F5EvAI,247,minimal,36.27,5.58,18667.0,0.0,372.0,1,0.20443,0.0436,4e-05,0.09358,0.32772,0.09774,0.08269,0.22339,0.05055,4e-05,0.21609,0.3216,0.11221,0.09133,0.22339,0.05055,4e-05,0.22145,0.3123,0.11198,0.09133,9,0.129,0.177,0.733,2,9,5,2,2,2,0.0241,-0.0033,-0.0112,template,59.1
S3,F5EvAI,247,minimal,35.46,6.12,13067.0,0.0,598.0,1,0.18924,0.03096,2e-05,0.04329,0.35054,0.08794,0.0734,0.21513,0.03886,2e-05,0.13095,0.28758,0.09933,0.08467,0.2195,0.03886,2e-05,0.18525,0.33421,0.10655,0.08613,8,0.32,0.09,0.7477,11,9,5,6,2,1,-0.0118,-0.0212,-0.0013,template,94.5
S4,F5,247,minimal,35.19,4.86,17733.0,0.0,-1,0,0.20623,0.04581,4e-05,0.06743,0.39117,0.10112,0.08403,0.216,0.04581,5e-05,0.18255,0.54464,0.11979,0.08729,0.21819,0.04581,5e-05,0.284,0.52727,0.12538,0.08802,5,0.0,0.567,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,73.6
S4,F5Ev,247,minimal,40.77,9.27,68210.0,0.0,556.0,1,0.2107,0.04897,5e-05,0.07145,0.31959,0.09939,0.08657,0.23693,0.05213,7e-05,0.16153,0.29404,0.11183,0.09637,0.24434,0.06792,9e-05,0.2153,0.26653,0.12021,0.10412,8,0.08,0.25,0.6607,4,28,0,4,3,0,0.0479,-0.0108,0.0,,73.2
S5,Test0,248,minimal,270.81,63.72,8458000.0,0.0,-1,0,0.50569,0.3299,0.01343,0.0,0.0,0.24971,0.28301,0.62003,0.66965,0.08523,0.0,0.0,0.40439,0.45831,0.66424,0.96927,0.16659,0.0,0.0,0.52944,0.60003,0,,,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,10.2
S1,Test0,249,minimal,182.34,71.19,3614982.0,0.0,-1,0,0.3312,0.0,0.0,0.0,0.0,0.09741,0.1104,0.5099,0.6951,0.07242,0.0,0.0,0.37571,0.42581,0.58118,0.8195,0.22115,0.0,0.0,0.47701,0.54061,0,,,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,14.1
S5,F5Ev,247,minimal,39.51,8.46,18667.0,0.0,518.0,1,0.2107,0.05055,4e-05,0.07047,0.32613,0.10018,0.0871,0.23734,0.05055,5e-05,0.16725,0.36986,0.11628,0.09598,0.23859,0.05055,5e-05,0.19041,0.38936,0.11916,0.0964,9,0.432,0.0,0.8027,13,9,0,12,4,0,0.0642,0.0135,0.0,,84.8
S3,F5EvAI,248,minimal,55.89,0.72,297619.0,0.0,242.0,1,0.28051,0.04673,0.00083,0.07035,0.3661,0.12217,0.10936,,,,,,,,0.28992,0.04673,0.00083,0.10591,0.45042,0.13199,0.1125,8,0.333,0.131,0.5145,4,4,3,1,3,0,0.0101,0.0069,0.0,template,46.0
S2,F5Ev,247,minimal,219.96,95.4,610767.0,0.0,-1,0,0.55416,0.1442,0.00138,0.23617,0.17469,0.22997,0.23325,0.58383,0.21719,0.00217,0.8355,0.15089,0.29425,0.26773,0.60698,0.2413,0.00256,1.0,0.14888,0.31783,0.28361,8,0.855,0.0,0.3358,27,3,0,10,3,0,-0.2131,0.0173,0.0,,145.5
S1,F5,249,minimal,1.44,0.0,0.0,0.0,74.0,1,,,,,,,,,,,,,,,0.01084,0.0,0.0,0.00554,0.52729,0.03453,0.00361,5,0.214,0.214,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,10.0
S2,F5EvAI,247,minimal,263.61,115.38,1815533.0,0.0,-1,0,0.5349,0.0643,0.00113,0.26092,0.15087,0.20079,0.20011,0.61341,0.25368,0.00886,0.86029,0.10123,0.31419,0.29198,0.64923,0.5641,0.02803,1.0,0.08246,0.42878,0.41379,11,0.854,0.029,0.481,21,4,7,14,3,3,-0.7167,-0.1155,-0.0185,template,157.7
S2,Test0,249,minimal,239.31,99.36,3930968.0,0.0,-1,0,0.4808,0.06409,0.0031,0.0,0.0,0.16117,0.18266,0.64555,0.88359,0.13844,0.0,0.0,0.49046,0.55586,0.64555,0.88359,0.26746,0.0,0.0,0.52841,0.59886,0,,,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,14.4
S1,F5Ev,249,minimal,1.44,0.0,0.0,0.0,74.0,1,,,,,,,,,,,,,,,0.01084,0.0,0.0,0.00537,0.56474,0.03672,0.00361,6,0.464,0.214,0.3569,1,3,0,1,1,0,0.0325,0.0,0.0,,19.5
S1,F5EvAI,249,minimal,1.44,0.0,0.0,0.0,74.0,1,,,,,,,,,,,,,,,0.01084,0.0,0.0,0.00554,0.52729,0.03453,0.00361,5,0.214,0.214,0.0,0,1,3,0,0,0,0.0,0.0,0.0,template,24.1
S1,F5,248,minimal,93.33,25.2,717715.0,0.0,-1,0,0.35108,0.04344,0.0001,0.17621,0.39803,0.14984,0.13154,0.38328,0.13515,0.00141,0.54348,0.36366,0.20625,0.17328,0.39648,0.21624,0.00249,1.0,0.51452,0.27003,0.20507,5,0.013,0.146,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,99.0
S3,F5Ev,248,minimal,59.58,1.44,311791.0,0.0,436.0,1,0.2726,0.04673,0.00082,0.07154,0.35666,0.11935,0.10672,0.30325,0.04834,0.00109,0.16013,0.19779,0.12478,0.11756,0.30325,0.04834,0.00112,0.16293,0.20206,0.12521,0.11757,10,0.507,0.0,0.7051,13,6,0,5,5,0,0.0016,0.035,0.0,,82.8
S3,Test0,249,minimal,262.35,51.66,8565133.0,0.0,-1,0,0.44241,0.14392,0.00302,0.0,0.0,0.17334,0.19645,0.58306,0.39338,0.03441,0.0,0.0,0.29731,0.33695,0.6656,0.98068,0.12987,0.0,0.0,0.5224,0.59205,0,,,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,12.6
S3,F5,248,minimal,61.38,1.62,311791.0,0.0,-1,0,0.27983,0.05314,0.00087,0.07142,0.35534,0.12329,0.11128,0.29518,0.05314,0.00126,0.18167,0.43506,0.13909,0.11652,0.30958,0.05314,0.00162,0.28719,0.4672,0.15153,0.12145,5,0.0,0.717,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,85.9
S2,F5,248,minimal,196.65,84.78,1374085.0,0.0,-1,0,0.43352,0.07433,0.00027,0.22415,0.2562,0.1777,0.16937,0.57088,0.44676,0.00603,0.82338,0.20188,0.36139,0.34122,0.58058,0.44676,0.00683,1.0,0.31446,0.38149,0.34472,5,0.163,0.121,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,96.4
S4,Test0,249,minimal,263.25,51.84,8888889.0,0.0,-1,0,0.53838,0.39954,0.00432,0.0,0.0,0.27713,0.31408,0.66275,0.9646,0.13552,0.0,0.0,0.51849,0.58762,0.66636,1.0,0.22732,0.0,0.0,0.55697,0.63123,0,,,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,12.8
S4,F5,248,minimal,70.29,2.79,396825.0,0.0,-1,0,0.31916,0.04994,0.0011,0.19461,0.36662,0.14189,0.1234,0.32966,0.06338,0.00168,0.41394,0.37625,0.16258,0.13157,0.33927,0.06658,0.00184,0.62672,0.50097,0.18624,0.1359,5,0.0,0.725,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,86.2
S3,F5Ev,249,minimal,40.95,0.0,0.0,0.0,122.0,1,0.23704,0.0,0.0,0.05245,0.30286,0.09062,0.07901,,,,,,,,0.23704,0.0,0.0,0.05265,0.27117,0.08877,0.07901,9,0.75,0.0,0.7565,2,4,0,2,4,0,-0.0166,0.0418,0.0,,23.8
S5,F5,248,minimal,69.39,4.95,467687.0,171.0,-1,0,0.31855,0.04834,0.00092,0.17642,0.42327,0.14345,0.1226,0.32907,0.05858,0.00163,0.332,0.50441,0.16369,0.12976,0.33639,0.07202,0.00287,0.65448,0.48325,0.18789,0.13709,5,0.004,0.654,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,82.1
S2,F5EvAI,249,minimal,3.06,1.62,0.0,0.0,160.0,1,0.0221,0.0,0.0,0.02414,0.55595,0.04062,0.00737,,,,,,,,0.02276,0.0,0.0,0.0282,0.49688,0.03758,0.00759,6,0.393,0.036,0.3924,3,1,3,3,1,0,0.0355,-0.0002,0.0,template,42.0
S3,F5EvAI,249,minimal,40.95,0.0,0.0,0.0,122.0,1,0.23704,0.0,0.0,0.04578,0.36708,0.094,0.07901,,,,,,,,0.23704,0.0,0.0,0.04583,0.39364,0.09557,0.07901,8,0.068,0.091,0.3588,0,3,3,0,3,0,0.0,0.0152,0.0,template,29.8
S5,Test0,249,minimal,263.25,51.84,8888889.0,0.0,-1,0,0.53838,0.39954,0.00432,0.0,0.0,0.27713,0.31408,0.66275,0.9646,0.13552,0.0,0.0,0.51849,0.58762,0.66636,1.0,0.22732,0.0,0.0,0.55697,0.63123,0,,,0.0,0,0,0,0,0,0,0.0,0.0,0.0,,14.6
S2,F5Ev,249,minimal,3.24,1.8,0.0,0.0,214.0,1,0.02276,0.0,0.0,0.02392,0.55463,0.04073,0.00759,,,,,,,,0.02406,0.0,0.0,0.03307,0.46273,0.03624,0.00802,7,0.611,0.014,0.5362,7,2,0,7,2,0,-0.0495,0.0018,0.0,,52.2
S5,F5Ev,248,minimal,71.64,7.02,332586.0,140.0,510.0,1,0.32729,0.04994,0.00093,0.18236,0.43932,0.14779,0.12605,0.34099,0.05154,0.00141,0.29355,0.26211,0.14855,0.13131,0.34355,0.05634,0.00174,0.34292,0.23669,0.15222,0.13388,10,0.488,0.0,0.6434,17,5,0,10,5,0,0.0082,0.0317,0.0,,96.1
